CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;HUNGARIAN;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;;x;;;;;;;;;;;;;;;;
idb_member;이슬람 개발은행 가맹국;Member of the Islamic Development Bank;;;;;;;;x;;;;;;;;;;;;;
idb_chairmanship;이슬람 개발은행 의장국;Holder of the Islamic Development Bank Chairmanship;;;;;;;;x;;;;;;;;;;;;;
formtheidb_title;이슬람 개발은행 설립;Establish the Islamic Development Bank;;;;;;;;x;;;;;;;;;;;;;
formtheidb_desc;이슬람 개발은행은 1974 8월 12일 사우디아라비아 왕국 제다에서 모든 회원국이 서명하고 비준한 협약에 따라 설립된 국제 이슬람 금융기관입니다. 이사회의 취임 회의는 1975년 7월에 해당하는 이슬람력 1395년 7월에 열렸으며, 1975년 10월 20일에 해당하는 이슬람력 1395년 10월에 정식으로 개설되었습니다. 은행의 목적은 이슬람 율법(=샤리아)의 원칙에 따라 회원국과 이슬람 공동체의 경제 발전과 사회 발전을 개별적으로 육성하는 것입니다. 은행의 기능은 경제 및 사회 발전을 위해 회원국에 금융 제공 외에도 기업을 위한 대출이 있습니니다. 신탁기금 설치와 함께 비회원국 이슬람공동체 지원기금 등 특정 목적을 위한 특별기금 또한 설립해 운용하고 있습니다. 은행은 샤리아와의 호환을 통해 예금을 수령하고 금융 자원을 동원할 수 있습니다. 또한, 회원국들 사이에서 특히 자본재에 대한 대외 무역 촉진을 지원하고, 회원국에 대한 기술 지원을 제공하며, 이슬람 국가에서 개발 활동에 종사하는 인원에 대한 훈련 시설을 샤리아에 맞게 확장할 책임이 있습니다.;The Islamic Development Bank is an international Islamic financial institution, established in accordance with Articles of Agreement done at the City of Jeddah, Kingdom of Saudi Arabia on(12/8/1974), signed and ratified by all member countries. The Inaugural Meeting of the Board of Governors took place in Rajab 1395H, corresponding to July 1975, and the Bank was formally opened on 15 Shawwal 1395H corresponding to 20 October 1975. The purpose of the Bank is to foster the economic development and social progress of member countries and Muslim communities individually as well as jointly in accordance with the principles of Shari'ah i.e., Islamic Law. The functions of the Bank are to participate in equity capital and grant loans for productive projects and enterprises besides providing financial assistance to member countries in other forms for economic and social development. The Bank is also required to establish and operate special funds for specific purposes including a fund for assistance to Muslim communities in non-member countries, in addition to setting up trust funds. The Bank is authorized to accept deposits and to mobilize financial resources through Shari'ah compatible modes. It is also charged with the responsibility of assisting in the promotion of foreign trade especially in capital goods, among member countries; providing technical assistance to member countries; and extending training facilities for personnel engaged in development activities in Muslim countries to conform to the Shari'ah.;;;;;;;;x;;;;;;;;;;;;;
jointheidb_title;이슬람 개발은행 가맹;Join the Islamic Development Bank;;;;;;;;x;;;;;;;;;;;;;
jointheidb_desc;이슬람 개발은행은 1974 8월 12일 사우디아라비아 왕국 제다에서 모든 회원국이 서명하고 비준한 협약에 따라 설립된 국제 이슬람 금융기관입니다. 이사회의 취임 회의는 1975년 7월에 해당하는 이슬람력 1395년 7월에 열렸으며, 1975년 10월 20일에 해당하는 이슬람력 1395년 10월에 정식으로 개설되었습니다. 은행의 목적은 이슬람 율법(=샤리아)의 원칙에 따라 회원국과 이슬람 공동체의 경제 발전과 사회 발전을 개별적으로 육성하는 것입니다. 은행의 기능은 경제 및 사회 발전을 위해 회원국에 금융 제공 외에도 기업을 위한 대출이 있습니니다. 신탁기금 설치와 함께 비회원국 이슬람공동체 지원기금 등 특정 목적을 위한 특별기금 또한 설립해 운용하고 있습니다. 은행은 샤리아와의 호환을 통해 예금을 수령하고 금융 자원을 동원할 수 있습니다. 또한, 회원국들 사이에서 특히 자본재에 대한 대외 무역 촉진을 지원하고, 회원국에 대한 기술 지원을 제공하며, 이슬람 국가에서 개발 활동에 종사하는 인원에 대한 훈련 시설을 샤리아에 맞게 확장할 책임이 있습니다.;The Islamic Development Bank is an international Islamic financial institution, established in accordance with Articles of Agreement done at the City of Jeddah, Kingdom of Saudi Arabia on(12/8/1974), signed and ratified by all member countries. The Inaugural Meeting of the Board of Governors took place in Rajab 1395H, corresponding to July 1975, and the Bank was formally opened on 15 Shawwal 1395H corresponding to 20 October 1975. The purpose of the Bank is to foster the economic development and social progress of member countries and Muslim communities individually as well as jointly in accordance with the principles of Shari'ah i.e., Islamic Law. The functions of the Bank are to participate in equity capital and grant loans for productive projects and enterprises besides providing financial assistance to member countries in other forms for economic and social development. The Bank is also required to establish and operate special funds for specific purposes including a fund for assistance to Muslim communities in non-member countries, in addition to setting up trust funds. The Bank is authorized to accept deposits and to mobilize financial resources through Shari'ah compatible modes. It is also charged with the responsibility of assisting in the promotion of foreign trade especially in capital goods, among member countries; providing technical assistance to member countries; and extending training facilities for personnel engaged in development activities in Muslim countries to conform to the Shari'ah.;;;;;;;;x;;;;;;;;;;;;;
leavetheidb_title;이슬람 개발은행 탈퇴;Leave the Islamic Development Bank;;;;;;;;x;;;;;;;;;;;;;
leavetheidb_desc;이슬람 개발은행은 1974 8월 12일 사우디아라비아 왕국 제다에서 모든 회원국이 서명하고 비준한 협약에 따라 설립된 국제 이슬람 금융기관입니다. 이사회의 취임 회의는 1975년 7월에 해당하는 이슬람력 1395년 7월에 열렸으며, 1975년 10월 20일에 해당하는 이슬람력 1395년 10월에 정식으로 개설되었습니다. 은행의 목적은 이슬람 율법(=샤리아)의 원칙에 따라 회원국과 이슬람 공동체의 경제 발전과 사회 발전을 개별적으로 육성하는 것입니다. 은행의 기능은 경제 및 사회 발전을 위해 회원국에 금융 제공 외에도 기업을 위한 대출이 있습니니다. 신탁기금 설치와 함께 비회원국 이슬람공동체 지원기금 등 특정 목적을 위한 특별기금 또한 설립해 운용하고 있습니다. 은행은 샤리아와의 호환을 통해 예금을 수령하고 금융 자원을 동원할 수 있습니다. 또한, 회원국들 사이에서 특히 자본재에 대한 대외 무역 촉진을 지원하고, 회원국에 대한 기술 지원을 제공하며, 이슬람 국가에서 개발 활동에 종사하는 인원에 대한 훈련 시설을 샤리아에 맞게 확장할 책임이 있습니다.;The Islamic Development Bank is an international Islamic financial institution, established in accordance with Articles of Agreement done at the City of Jeddah, Kingdom of Saudi Arabia on(12/8/1974), signed and ratified by all member countries. The Inaugural Meeting of the Board of Governors took place in Rajab 1395H, corresponding to July 1975, and the Bank was formally opened on 15 Shawwal 1395H corresponding to 20 October 1975. The purpose of the Bank is to foster the economic development and social progress of member countries and Muslim communities individually as well as jointly in accordance with the principles of Shari'ah i.e., Islamic Law. The functions of the Bank are to participate in equity capital and grant loans for productive projects and enterprises besides providing financial assistance to member countries in other forms for economic and social development. The Bank is also required to establish and operate special funds for specific purposes including a fund for assistance to Muslim communities in non-member countries, in addition to setting up trust funds. The Bank is authorized to accept deposits and to mobilize financial resources through Shari'ah compatible modes. It is also charged with the responsibility of assisting in the promotion of foreign trade especially in capital goods, among member countries; providing technical assistance to member countries; and extending training facilities for personnel engaged in development activities in Muslim countries to conform to the Shari'ah..;;;;;;;;x;;;;;;;;;;;;;
idbhigh;이슬람 개발은행 원조 많음;High Islamic Development Bank Aid;;;;;;;;x;;;;;;;;;;;;;
idbmedium;이슬람 개발은행 원조 중간;Medium Islamic Development Bank Aid;;;;;;;;x;;;;;;;;;;;;;
idblow;이슬람 개발은행 원조 적음;Low Islamic Development Bank Aid;;;;;;;;x;;;;;;;;;;;;;
changeidb_title;이슬람 개발은행 원조 수준 조정;Change Islamic Development Bank Aid Levels;;;;;;;;;;;;x
changeidb_desc;이슬람 개발은행의 의장국이므로 원조 수준을 우리나라의 경제적 필요에 맞게 바꿀 수 있습니다.;Since we are the chairman of the Islamic Development Bank, perhaps we should use that power to change the Islamic Development Bank aid level to better suit our country's economic needs?;;;;;;;;;;;;x
idblow_title;이슬람 개발은행 원조 수준 낮음;Low Islamic Development Bank Aid Levels;;;;;;;;;;;;x
idbmedium_title;이슬람 개발은행 원조 수준 중간;Medium Islamic Development Bank Bank Aid Levels;;;;;;;;;;;;x
idbhigh_title;이슬람 개발은행 원조 수준 높음;High Islamic Development Bank Aid Levels;;;;;;;;;;;;x
idblow_desc;낮은 수준의 원조는 가맹국들의 경제에 도움을 거의 주지 못할 것입니다.;Low Islamic Development Bank Aid Levels to the idb members will not help their economy much.;;;;;;;;;;;;x
idbmedium_desc;중간 수준의 원조는 가맹국들의 경제에 도움을 조금 줄 것입니다.;Medium Islamic Development Bank Aid Levels to the idb members will help their economy a little.;;;;;;;;;;;;x
idbhigh_desc;높은 수준의 원조는 가맹국들의 경제에 도움을 많이 줄 것입니다.;High Islamic Development Bank Aid Levels to the idb members will help their economy a lot.;;;;;;;;;;;;x
idbhigh_gp;이슬람 개발은행 원조 수준 높음(채권국);High Islamic Development Bank Aid Levels (Creditor Nation);;;;;;;;;;;;x
idbmedium_gp;이슬람 개발은행 원조 수준 중간(채권국);Medium Islamic Development Bank Aid Levels (Creditor Nation);;;;;;;;;;;;x
idblow_gp;이슬람 개발은행 원조 수준 낮음(채권국);Low Islamic Development Bank Aid Levels (Creditor Nation);;;;;;;;;;;;x
