CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;HUNGARIAN;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;;x;;;;;;;;;;;;;;;;
EVTDESC198000;축구 전쟁 또는 100시간 전쟁은 1969년 엘살바도르와 온두라스 사이에 벌어진 전쟁으로, 1970년 FIFA 월드컵 예선 때 두 나라 사이에 있었던 긴장감이 폭동과 겹쳐 일어났습니다. 1969년 7월 14일, 엘살바도르가 온두라스를 공격하면서 전쟁이 시작되었습니다. 아메리카 기구는 7월 18일 밤에 휴전 협상을 주선했는데, 이 휴전은 7월 20일에 완전히 발효를 시작했고 엘살바도르 군대는 8월 초에 철수했습니다. 공식적인 평화조약과 국제사법재판소의 결정이 발효된지는 벌써 40년이 넘었지만, 논쟁은 여전히 활발합니다.;The Football War, also known as the Soccer War or the 100 Hour War, was a brief war fought between El Salvador and Honduras in 1969. Existing tensions between the two countries coincided with rioting during a 1970 FIFA World Cup qualifier. The war began on 14 July 1969, when the Salvadoran military launched an attack against Honduras. The Organisation of American States (OAS) negotiated a cease-fire on the night of 18 July, which took full effect on 20 July. Salvadoran troops were withdrawn in early August. Despite a formal peace treaty, a decision by the International Court of Justice (ICJ), the support of the OAS and more than 40 years having passed, the dispute remains active.;;;;;;;;;;;;;x;;;;
EVTDESC198001;탄자니아와 우간다의 관계는 전쟁이 시작되기 몇 년전부터 긴장되어 있었습니다. 1971년 아민이 군사 쿠데타로 우간다의 정권을 잡은 후, 탄자니아의 지도자 나이레는 축출된 전 대통령인 밀턴 오보테에게 은신처를 제공했습니다. 오보테는 아민의 반대파 소탕 시도를 피해 탈출한 난민 약 2만명을 합류시켰습니다. 1년 후, 탄자니아에 근거지를 둔 한 무리의 망명자들이 우간다를 침범해 아민을 제거하려 했습니다. 아민은 자신의 적들을 지원하고 무장시킨 것에 대해 탄자니아를 비난했습니다. 우간다와 탄자니아의 관계는 수년 동안 긴장한 상태였습니다. 1978년 10월 초, 반군이 캄팔라의 대통령궁에서 아민을 매복 공격했지만, 아민은 가족과 함께 헬리콥터를 타고 탈출했습니다. 아민은 군을 보냈는데, 일부 반군은 탄자니아 국경을 넘어 도망쳤습니다. 그러자 탄자니아에 근거지를 둔 반아민 망명자들도 아민에 대항하는 싸움에 가담했습니다. 우간다는 1978년 10월 30일 탄자니아에게 전쟁 상태를 선포한 후, 꾸준히 영유권을 주장해온 카게라 지방을 합병하기 위해 군대를 파견했습니다.;Relations between Tanzania and Uganda had been strained for several years before the war started. After Amin seized power in a military coup in 1971, the Tanzanian leader Julius Nyerere offered sanctuary to Uganda's ousted president, Milton Obote. Obote was joined by 20,000 refugees fleeing Amin's attempts to wipe out opposition. A year later, a group of exiles based in Tanzania attempted, unsuccessfully, to invade Uganda and remove Amin. Amin blamed Nyerere for backing and arming his enemies. The relationship between Uganda and Tanzania remained strained for many years. In early October 1978, dissident troops ambushed Amin at the presidential lodge in Kampala, but he escaped with his family in a helicopter. Amin sent troops against the mutineers, some of whom had fled across the Tanzanian border. The rebellion spilled over into Tanzania, where Tanzania-based anti-Amin exiles joined the fighting against Amin's troops. Uganda declared a state of war against Tanzania on 30 October 1978, and sent troops to invade and annex part of the Kagera region of Tanzania, which Amin claimed belonged to Uganda.;;;;;;;;;;;;;x;;;;
EVTDESC198002;도요타 전쟁은 1987년 차드 북부와 리비아의 국경에서 일어난 분쟁을 흔히 부르는 이름입니다. 이런 이름이 붙은 이유는 차드 부대가 주로 도요타의 트럭을 사용했기 때문입니다. 해당 전쟁에서 리비아는 7천 5백명의 군인이 죽고 15억 달러 상당의 군사 장비가 파괴당했습니다. 반면 차드의 손실은 1,000여명에 불과했습니다.;The Toyota War is the name commonly given to the last phase of the Chadian뻃ibyan conflict, which took place in 1987 in Northern Chad and on the Libyan뺺hadian border. It takes its name from the Toyota pickup trucks used, primarily the Toyota Hilux and the Toyota Land Cruiser, to provide mobility for the Chadian troops as they fought against the Libyans. The 1987 war resulted in a heavy defeat for Libya, which, according to American sources, lost one tenth of its army, with 7,500 men killed and US$1.5 billion worth of military equipment destroyed or captured. Chadian losses were 1,000 men killed.;;;;;;;;;;;;;x;;;;
EVTDESC198003;알토세네파 전쟁 또는 세네파 전쟁은 에콰도르와 페루 간에 있었던 짧고 국지적인 군사적 충돌입니다. 두 나라는 1941년에 국경 조약을 맺었지만 1960년에 에콰도르는 이 조약을 무효로 선언했습니다. 아르헨티나, 브라질, 칠레, 미국의 중재 노력은 1998년 10월 26일 최종 평화협정 체결로 이어졌습니다. 이후 1999년 5월 13일에 국경의 공식적인 분계선이 정해졌고, 1999년 6월 17일 다국적군이 배치되면서 서반구에서 오래된 이어져온 영토 분쟁이 종식을 맞았습니다.;The Cenepa War, also known as the Alto Cenepa War, was a brief and localised military conflict between Ecuador and Peru, fought over control of an area in Peruvian territory near the border between the two countries. The two nations had signed a border treaty following the Ecuadorian뻇eruvian War of 1941, but Ecuador later disagreed with the treaty as it applied to the Cenepa and Paquisha areas, and in 1960 Ecuador declared the treaty null and void. Mediation efforts of Argentina, Brazil, Chile and the United States paved the way for the opening of diplomatic conversations that ultimately led to the signing of a definitive peace agreement on 26 October 1998. The peace agreement was followed by the formal demarcation of the border on 13 May 1999 and the end of the multi-national MOMEP troop deployment on 17 June 1999 which effectively put an end to one of the longest territorial disputes in the Western Hemisphere.;;;;;;;;;;;;;x;;;;
EVTDESC198004;에리트레아-에티오피아 전쟁은 1998년 5월부터 2000년 6월까지 에티오피아와 에리트레아 사이의 전쟁으로, 아프리카의 뿔에서 일어난 분쟁 중 하나입니다. 세계 최빈국인 에리트레아와 에티오피아 모두 전쟁에 수억 달러를 투자하고 수만 명의 사상자를 냈지만, 작은 국경 변화만이 있었습니다. 전쟁이 끝날 무렵, 에티오피아는 모든 분쟁 지역을 장악하고 에리트레아로 진출했습니다. 전쟁이 끝난 후, 국제연합이 설립한 에리트레아 국경 위원회는 분쟁의 중심지인 바드메가 에리트레아에 속함을 확실히 했습니다. 그러나 2017년에 이르러서도 에티오피아는 바드메 마을을 포함한 근방 영토를 여전히 차지하고 있습니다.;The Eritrean뺼thiopian War took place from May 1998 to June 2000 between Ethiopia and Eritrea, forming one of the conflicts in the Horn of Africa. While Eritrea and Ethiopia뾲wo of the world's poorest countries뾱pent hundreds of millions of dollars on the war and suffered tens of thousands of casualties as a direct consequence of the conflict, only minor border changes resulted. At the end of the war, Ethiopia held all of the disputed territory and had advanced into Eritrea. After the war ended, the Eritrea뺼thiopia Boundary Commission, a body founded by the UN, established that Badme, the disputed territory at the heart of the conflict, belongs to Eritrea. As of 2017, Ethiopia still occupies the territory near Badme, including the town of Badme.;;;;;;;;;;;;;x;;;;
EVTDESC198005;카기르 분쟁 또는 카기르 전쟁은 1999년 5월과 7월 사이에 카슈미르 카기르 지구와 통제선 안 지역에서 일어난 인도와 파키스탄 사이의 무력 충돌입니다. 인도에서는, 이 갈등을 '비제이(정복) 작전'라고 부르기도 하는데, 이것은 카기르 지구를 청산하기 위해 인도가 마련한 작전의 이름입니다. 카슈미르 무장단체러로 위장한 파키스탄 병사들이 양국의 실질적 국경인 통제선의 인도 쪽 진지에 침투한 것이 전쟁의 원인이었습니다. 개전 초기 파키스탄은 카슈미르 저항세력의 소행이라고 비난했습니다. 그러나 사상자가 남긴 문서와 파키스탄 총리와 육군참모총장이 나중에 발표한 성명에서 파키스탄의 준군사조직인 아스라프 라시드 장군이 이끄는 파키스탄군의 개입이 드러났습니다.;The Kargil War, also known as the Kargil conflict, was an armed conflict between India and Pakistan that took place between May and July 1999 in the Kargil district of Kashmir and elsewhere along the Line of Control (LOC). In India, the conflict is also referred to as Operation Vijay which was the name of the Indian operation to clear the Kargil sector. The cause of the war was the infiltration of Pakistani soldiers disguised as Kashmiri militants into positions on the Indian side of the LOC, which serves as the de facto border between the two states. During the initial stages of the war, Pakistan blamed the fighting entirely on independent Kashmiri insurgents, but documents left behind by casualties and later statements by Pakistan's Prime Minister and Chief of Army Staff showed involvement of Pakistani paramilitary forces, led by General Ashraf Rashid.;;;;;;;;;;;;;x;;;;
EVTDESC198006;1986년까지, 앙골라는 소련, 쿠바 그리고 다른 동구권 국가들이 앙골라 해방인민운동 정부에 대한 지지를 강화하고 미국 보수주의자들이 사비비의 앙골라 완전독립민족동맹에 대한 지지를 높이면서 냉전에서 중심적인 역할을 떠맡기 시작했습니다. 사비비는 영향력 있는 미국 보수주의자들과의 관계를 긴밀하게 발전시켜 자신을 소련의 지원을 받는 비민주적인 정부에 대항하려는 미국에게 중요한 동맹으로 인식시켰습니다. 미국과 소련 모두 이 문제를 냉전시대의 중대한 전략적 충돌로 간주하고 있는 가운데, 분쟁은 빠르게 확대되었습니다. 앙골라 완전독립민족동맹과 남아프리카군은 1988년 1월 13일부터 3월 23일까지 쿠안도 쿠바의 쿠안도 쿠안도 쿠아나발레에 있는 앙골라 해방인민운동 기지를 공격했는데, 이는 제2차 세계대전의 엘 알라민 전투 이래 사하라 이남 아프리카에서 가장 큰 전투입니다.;By 1986, Angola began to assume a more central role in the Cold War, with the Soviet Union, Cuba and other Eastern bloc nations enhancing support for the 앙골라 해방인민운동 government, and American conservatives beginning to elevate their support for Savimbi's 앙골라 완전독립민족동맹. Savimbi developed close relations with influential American conservatives, who saw Savimbi as a key ally in the U.S. effort to oppose and rollback Soviet-backed, undemocratic governments around the world. The conflict quickly escalated, with both Washington and Moscow seeing it as a critical strategic conflict in the Cold War. 앙골라 완전독립민족동맹 and South African forces attacked the 앙골라 해방인민운동's base at Cuito Cuanavale in Cuando Cubango province from 13 January to 23 March 1988, in the second largest battle in the history of Africa, after the Battle of El Alamein, the largest in sub-Saharan Africa since World War II.;;;;;;;;;;;;;x;;;;
EVTDESC198007;에디오피아-소말리아 전쟁 또는 오가덴 전쟁은 1977년 7월부터 1978년 3월까지 소말리아 민주공화국의 에티오피아 침공으로 시작된 에티오피아 오가덴을 둘러싼 군사 충돌입니다. 소련은 침략에 반대하며 소말리아에 대한 지원을 중단한 반면, 미국은 반대로 에티오피아에 대한 지원을 중단하고 소말리아를 지원하기 시작했습니다. 전쟁은 미국인이 휴전을 중개하면서 끝났습니다. 에티오피아는 대규모 군수물자 공수, 쿠바군 1만 6000명, 소련군 고문 1500명, 남예멘 여단 2명을 공수해 아디스아바바를 보강했습니다. 쿠바군과 에티오피아군의 연이은 승리로 인해 소말리아군은 후퇴해야 했습니다.;The Ogaden War, also known as the Ethio-Somali War, was a Somali military offensive between July 1977 and March 1978 over the disputed Ethiopian region Ogaden starting with the Somali Democratic Republic's invasion of Ethiopia. The Soviet Union disapproved of the invasion and ceased its support of Somalia to instead start supporting Ethiopia, whereas the United States conversely ceased its support of Ethiopia and started supporting Somalia. The war ended when the Americans brokered a ceasefire. Ethiopia was saved from a major defeat and a permanent loss of territory due to a massive airlift of military supplies, the arrival of 16,000 Cuban troops, 1,500 Soviet advisors and 2 brigades from South Yemen, also airlifted to reinforce Addis Ababa. After series of defeats by the superior Cuban and Ethiopian reinforcements the Somali Army retreated.;;;;;;;;;;;;;x;;;;
EVTDESC198008;리비아-이집트 전쟁은 1977년 7월 리비아와 이집트간의 짧은 국경 전쟁입니다. 1977년 7월 21일, 국경에서 군대 간에 첫 총격전 후 육전과 공습이 뒤따랐습니다. 7월 24일, 전투원들은 알제리 후와리 부메디 대통령과 팔레스타인 해방기구 지도자 야세르 아라파트의 중재로 휴전에 합의했습니다.;The Libyan뺼gyptian War was a short border war between Libya and Egypt in July 1977. On July 21, 1977, there were first gun battles between troops on the border, followed by land and air strikes. On July 24, the combatants agreed to a ceasefire under the mediation of the President of Algeria Houari Boumedi?e and the Palestine Liberation Organisation leader Yasser Arafat.;;;;;;;;;;;;;x;;;;
EVTDESC198012;모래 전쟁은 1963년 10월 알제리와 모로코 사이에 있었던 국경 분쟁입니다. 모래 전쟁은 수십년 동안 양국 간의 긴장을 고조시켰습니다. 알제리를 대신해 쿠바와 이집트 군부가 개입했으며, 아프리카 연합이 처음으로 다국적 평화유지 임무를 수행했습니다.;The Sand War or Sands War was a border conflict between Algeria and Morocco in October 1963. It resulted largely from the Moroccan government's claim to portions of Algeria's Tindouf and B?har provinces. The Sand War led to heightened tensions between the two countries for several decades. It was also notable for a short-lived Cuban and Egyptian military intervention on behalf of Algeria, and for ushering in the first multinational peacekeeping mission carried out by the Organisation of African Unity.;;;;;;;;;;;;;x;;;;
